Cry_Reason,Amplitude_Envelope_Mean,RMS_Mean,ZCR_Mean,STFT_Mean,SC_Mean,SBAN_Mean,SCON_Mean,MFCCs13Mean,delMFCCs13,del2MFCCs13,MelSpec,MFCCs20,MFCCs1,MFCCs2,MFCCs3,MFCCs4,MFCCs5,MFCCs6,MFCCs7,MFCCs8,MFCCs9,MFCCs10,MFCCs11,MFCCs12,MFCCs13
3,0.078368925,0.03869567,0.102380614,1.731607,1297.716186,524.6115094,25.73362221,-38.17533,0.070296645,0.009230501,-41.628662,-24.727741,-480.95334,69.7931,-38.822147,-10.368676,-4.211867,-26.577255,-0.6180949,5.6262484,-9.395538,-1.7885463,-4.970894,-5.5608816,11.568641
3,0.08394164,0.027366063,0.104204184,1.6768425,1849.153897,548.1375038,23.27722503,-42.362972,0.102261454,0.00063299,-45.594563,-27.687832,-513.9949,44.646214,-61.869556,-6.5019183,24.630371,-14.129316,-9.901731,4.077084,-8.123,-5.811625,-1.515324,-4.3047547,2.0798576
3,0.02281977,0.00732778,0.09346585,0.16407688,1078.619602,397.4199459,27.0086066,-44.701607,-0.04199667,0.013500049,-49.293495,-29.499363,-567.9955,30.451603,-28.426046,-3.3705976,2.8027875,-14.304571,3.1846268,9.374561,-6.616621,-2.0729103,3.4555223,-4.04252,-3.5612276
3,0.029035518,0.009276399,0.110093541,0.17185688,1322.955215,737.2821032,30.03310939,-39.49148,0.049895383,0.007915946,-44.80923,-26.886696,-509.37292,68.07577,-10.363637,1.6084999,11.042337,-10.160034,-9.808953,-8.971721,-16.799187,-7.816571,-4.012615,-11.460485,-5.349764
3,0.073348224,0.030982945,0.074986979,1.049426,1024.882357,565.0112317,27.70793033,-41.252285,0.070415005,0.024458988,-43.056152,-26.56452,-490.6252,77.91635,-23.81456,-6.70475,-3.6015682,-25.578903,-8.165099,-4.405335,-16.697859,-8.58928,-8.819655,-12.278981,-4.9148135
3,0.05534697,0.027049597,0.066190688,0.64059365,1022.089093,587.3120812,27.99345196,-43.90584,0.04765373,0.024243867,-43.543327,-27.627651,-503.9642,76.439186,-38.454887,-27.108156,-10.574035,-28.879696,-11.852957,4.0020113,-7.497232,-3.9641984,0.44096136,-10.4027195,-8.959952
3,0.07002735,0.030183222,0.126173186,0.56304,1513.3727,673.8619275,31.1127237,-41.12563,0.06494398,0.009959618,-40.49763,-26.828068,-461.41202,78.920525,-90.043686,-31.637774,-1.6692661,-28.539633,6.5279107,10.006325,-12.394789,5.7036843,-1.5870923,-14.825913,6.318525
3,0.031593114,0.011981031,0.101077452,0.10949808,1298.872936,524.1516811,26.91151026,-46.634556,-0.005728418,0.002011467,-49.76943,-30.14434,-568.0703,85.85194,-59.349194,-9.647472,17.967045,-20.618778,-7.5755615,2.2137363,-11.798355,-2.4030125,-6.513059,-18.956627,-7.3495975
3,0.10333766,0.03519297,0.076031433,1.7019483,1515.836567,757.0757428,25.41577398,-39.394897,0.047185864,0.005752096,-40.992947,-24.718214,-468.33038,61.086243,-34.365288,-7.5290437,10.074901,-18.917856,-14.930574,-4.254819,-11.859006,-5.9627233,-2.2798088,-9.667413,-5.1979833
3,0.05638601,0.018339213,0.083568135,0.9673622,1031.381073,575.0799485,29.35775036,-34.66018,-4.70E-05,0.000104196,-42.8687,-23.993235,-483.8454,54.32482,-2.1624167,5.2039075,5.2210817,-4.354437,6.109351,2.1243129,-9.466854,-5.0469685,-6.1254535,-8.941575,-3.6226795
3,0.068574846,0.024115702,0.070080607,0.93743926,787.3173808,359.9553626,26.92846177,-44.861458,-0.00130025,0.023198558,-48.873554,-29.097713,-564.5754,57.444916,-33.786842,-14.808424,4.4872656,-11.303787,-3.7355683,3.1383045,-5.006234,-1.9776692,-2.3094063,-8.052811,-2.7133217
3,0.08108771,0.029669942,0.102967958,0.7814199,1164.588564,602.756017,27.33183475,-31.512257,0.07594726,0.009245398,-42.101673,-22.087166,-480.86768,98.15398,-20.128925,4.231459,31.169401,-5.025636,-13.293631,1.4063494,-5.064825,-9.4424715,-5.268467,-3.9703827,-1.5585347
3,0.015279428,0.00559706,0.072668127,0.0772505,1139.953647,555.9793997,26.10941541,-50.538956,0.008031302,0.000419816,-55.02667,-33.035595,-631.3297,43.271156,-28.63117,-15.712076,-5.7518997,-16.531282,-1.7914103,5.776321,-5.141197,-2.8605487,2.16517,-0.04341167,-0.4264097
3,0.013929903,0.005111438,0.117164637,0.041606672,1379.188291,675.7430265,30.38724313,-49.823193,0.04817673,0.018672867,-57.912796,-33.390522,-665.66113,63.937805,-17.700228,6.4472485,5.1506653,-17.589441,3.9855018,6.35247,-9.855028,0.1312211,-2.2103276,-14.569042,-6.1211634
3,0.034894407,0.014744702,0.104391944,0.3852039,1141.099858,446.0938068,29.45166249,-40.124203,0.03235436,0.00833363,-46.17028,-26.444,-525.00195,42.48808,-23.879885,10.246435,13.96041,-7.7366724,5.420701,-1.5143455,-14.5803175,0.6933897,-3.7500937,-15.0994,-2.8609314
3,0.019391993,0.006784659,0.089734865,0.03532001,1197.040464,555.9721782,26.20997274,-53.425232,0.102426805,-0.00675004,-56.154312,-33.58115,-634.26154,109.05352,-27.71777,-33.73343,-9.431879,-22.030897,-15.91785,-2.4779816,-12.385265,-17.274075,-10.325914,-8.877215,-9.147733
3,0.08335283,0.033862725,0.133117676,0.68089426,1530.859959,769.0603759,30.50648216,-39.80234,0.045662723,0.00870169,-41.87285,-27.746317,-478.32797,102.5893,-80.6827,-7.355645,5.9057703,-46.1766,-3.6095645,2.815751,-30.655876,-4.9088254,8.136895,1.8509115,12.988092
3,0.055192683,0.020186396,0.05122426,0.5459417,717.3603535,445.8313574,23.37837453,-35.524654,0.001798535,0.06696031,-43.51776,-24.32629,-494.6277,77.44007,5.860588,14.481171,4.856984,-18.959309,-5.837065,-3.071492,-12.124823,-4.7913423,-8.343856,-13.921203,-2.7825744
3,0.018629268,0.007850505,0.097847035,0.05733159,1221.215407,463.8796118,26.78517518,-51.385864,0.074226126,-0.003921042,-56.558147,-32.961544,-638.2063,74.38073,-32.197285,-22.882246,-3.5213122,-14.29564,-5.360633,-0.34338704,-7.4449472,-3.823142,-5.08893,-7.968328,-1.2648296
3,0.007924279,0.002566636,0.084320675,0.01858261,1060.535669,474.1278177,22.98978296,-54.2882,0.004873067,-0.004433793,-60.874477,-35.887028,-694.43054,47.851788,-24.64879,-0.8681972,5.7256856,-14.516848,-0.72714496,4.2045903,-8.800446,-5.2972,-4.8700876,-8.375909,-0.9933572
3,0.06292755,0.019756781,0.107037071,0.9234817,1275.980087,601.2444428,25.27808561,-39.144176,-0.041752495,-0.043870363,-42.23462,-25.555681,-492.67923,51.13444,-34.62899,-4.218039,-0.9126963,-22.650284,3.426437,9.611811,-8.685256,-3.5636585,-4.7716312,-7.368312,6.4310527
3,0.057353616,0.02325454,0.125809832,0.45062578,1305.633946,696.5780595,29.56737822,-40.940155,0.005997739,0.015373373,-43.512665,-27.304249,-488.21188,95.79662,-49.860966,-19.216284,4.270754,-22.40909,-8.741655,-5.412516,-18.388195,-3.8646631,-2.8554215,-12.061399,-1.267302
3,0.05310542,0.02116346,0.063192412,0.48078385,1073.417713,590.7854946,23.32210328,-44.000362,0.004562981,-0.002794521,-46.134277,-28.066484,-525.6752,78.36762,-32.35706,-21.144054,-5.441181,-31.388136,-26.75038,-6.73729,-1.9750136,2.340477,0.12181168,-3.9262516,2.559906
3,0.023237301,0.008650076,0.081811362,0.095949106,976.1483604,525.4760475,28.85121551,-45.157074,3.61E-05,0.005625595,-52.583908,-31.644133,-601.8695,85.63947,-16.510216,-7.080844,1.2300363,-17.054907,-4.127757,4.078936,-4.830104,-4.1003776,-8.036965,-11.004302,-3.375349
3,0.02110353,0.008554728,0.074088106,0.04792306,924.0663121,441.774907,29.23902049,-49.67448,0.039672486,-0.008006901,-53.9427,-33.314487,-607.8049,118.86502,-35.653854,-43.843983,-18.298162,-20.246786,-5.0272484,1.4613788,-5.590518,-2.3745477,-9.64247,-15.581532,-2.0306509
3,0.038836725,0.015805395,0.069381663,0.3890145,860.8624311,445.8867905,26.52498411,-42.487858,0.096875936,0.04227624,-45.6002,-26.579412,-525.2591,41.869484,-7.452396,2.910865,-1.2673368,-21.64211,-16.55007,-10.393573,-6.9967256,3.1686125,-1.9375874,-8.883229,0.090977594
3,0.09014092,0.033782825,0.069068118,1.45007,877.1145969,417.7142786,23.33370222,-34.421894,0.038994577,0.000912545,-41.25848,-23.126316,-471.5971,65.1128,-19.339876,-1.6375712,10.870757,-7.891849,0.92578393,6.0217094,-6.3033557,-4.164425,-3.1153736,-9.359854,-7.006315
3,0.02533106,0.009918352,0.087932662,0.08952847,1139.898624,576.5911642,26.24686498,-38.183456,-0.083334364,0.008126847,-50.640022,-26.782719,-573.0171,94.670425,-8.599991,10.515058,20.67119,-5.747215,0.22400893,3.5575488,-6.0281897,-2.256612,-7.790301,-14.650091,-7.9336615
3,0.030013492,0.010140695,0.090265076,0.14871602,1214.428993,519.8766753,22.42048962,-49.70097,0.025572756,-0.004157836,-53.95064,-32.564747,-615.63245,64.43023,-45.611458,-24.221863,2.902098,-19.267242,-10.862697,10.653076,1.1397986,-7.403913,-1.2533854,1.1694126,-2.1542609
3,0.02960077,0.011775599,0.043138587,0.51147926,629.7130975,287.0507559,25.7932069,-45.281395,0.050824437,0.022712423,-49.49571,-29.475864,-585.8121,23.766653,-14.402745,-4.12866,1.2919403,-7.4974065,-1.081545,3.1949172,-1.7142607,-0.47092798,0.040382206,-1.8373832,-0.00700261
3,0.091260634,0.03894381,0.093539813,1.6221136,1254.480578,678.491648,28.74683568,-32.454662,0.059793085,0.04485235,-34.177982,-21.26779,-383.89743,83.50288,-49.103867,-6.506908,2.5276606,-31.118475,-1.112487,4.1416154,-18.386278,-1.4217907,-1.2324941,-16.956293,-2.3467562
3,0.04051536,0.016321309,0.078456095,0.40587685,1002.198256,446.9818446,26.66061958,-45.644466,-0.009536639,0.003587973,-48.467613,-29.6471,-559.4064,59.791885,-25.271912,-7.827379,-0.7828438,-19.684374,-4.099264,1.4695679,-13.082245,-7.666182,-4.4577074,-10.222661,-2.138481
3,0.045246296,0.015949804,0.085869593,0.52498907,1052.02435,428.9664165,25.25047993,-43.680637,0.10113783,0.00368064,-48.751114,-28.729813,-552.2438,68.744156,-33.819244,-7.4992223,2.289016,-18.578587,-0.8732308,1.0223563,-13.642471,-6.312602,-6.440043,-6.7733617,6.278788
3,0.034241978,0.016070621,0.039301725,0.5173066,609.3968722,322.5098438,24.53510333,-39.707794,0.07967669,0.013553188,-45.81386,-26.285872,-536.9802,54.18087,7.0841017,4.7563176,6.1685085,-8.0143585,-9.956815,-4.2216525,-6.29082,-8.537755,-7.546606,-5.438141,-1.4046926
3,0.009369008,0.003220017,0.109035467,0.01964276,1319.061483,567.1743945,26.05920883,-53.29084,-0.004790832,0.001205701,-56.661224,-34.393257,-651.0809,49.033314,-18.967188,-15.172929,-2.8051035,-10.002642,-11.476488,-14.66592,-11.737997,2.8679287,1.3412247,-7.932171,-2.1820443
3,0.013424307,0.004866757,0.057033872,0.095916726,1429.79037,543.9142673,24.0417312,-48.016247,0.000107624,-0.000295467,-53.79499,-31.46333,-615.8044,32.423897,-11.358998,-11.96171,-3.2296076,-5.2101035,-0.99765944,2.0758033,-3.072083,-4.1310925,-1.8706001,-1.4801319,0.40542573
3,0.01208991,0.003062982,0.05522314,0.054007508,670.6284623,272.3928642,22.07761389,-50.76003,9.34E-09,-1.23E-10,-56.382217,-33.05,-642.85474,15.929995,-20.274324,-8.569802,2.2650793,-5.699606,-2.7234888,3.8612337,0.80629736,-1.3221978,-0.9082669,-0.6593745,0.26879603
3,0.028368812,0.011923767,0.071850831,0.13805413,1134.623528,609.1605829,28.29973426,-45.662777,0.032050718,-0.011641598,-47.870106,-28.304886,-536.2994,70.62748,-36.377724,-23.747871,-10.470783,-23.299139,-7.443331,-2.245064,-8.309657,2.046765,-2.3567045,-11.752442,-3.9882407
3,0.012897662,0.004148651,0.096153846,0.04045154,1120.756345,659.3982336,30.22909891,-46.90108,0.07791839,-0.004492798,-55.76786,-31.153708,-640.16705,63.15933,-8.197912,1.110018,8.871963,-9.212275,-4.8993487,0.880534,-8.161026,-7.1629906,-2.7622244,-3.2863188,0.11326798
3,0.025110291,0.010261401,0.068925264,0.09955528,853.3808256,444.5852118,28.99569242,-50.29864,0.025774797,0.03275458,-53.056988,-33.376835,-607.2377,97.06595,-15.81379,-14.5006075,-11.834732,-39.98513,-26.880152,-3.7563365,-4.5174575,-3.1959164,-4.882549,-11.518204,-6.8256903
3,0.10313338,0.037427746,0.102548828,1.4233102,1369.159546,578.2309317,26.89664125,-37.944412,5.38E-09,-1.59E-09,-39.86301,-24.42255,-453.19937,60.02502,-45.448414,-5.0990763,6.069981,-28.384935,-8.213853,3.3352802,-15.337114,-7.07545,1.4663867,-3.504934,2.0891356
3,0.091991566,0.03823069,0.101268238,1.1450447,1220.835583,590.1830425,27.18056645,-35.881927,-0.07540928,-0.000916833,-39.4962,-23.261953,-452.0361,89.211555,-36.92087,-8.254118,-0.9975206,-26.198927,3.7189336,8.312954,-16.849157,-5.7717223,-1.9894552,-13.756843,-4.9338646
3,0.02392495,0.008868763,0.034622995,0.57948446,548.4342863,288.5436247,24.4417935,-42.40987,-4.83E-10,2.41E-09,-46.42577,-27.674519,-546.5332,16.745401,-9.638699,-0.87513393,2.8028512,-4.111578,-1.2798715,-0.9821452,-3.9338636,-0.74069154,-0.592719,-2.1504123,-0.038290903
3,0.054070927,0.023648746,0.118998344,0.5500439,1301.346325,457.714331,29.14174419,-40.958004,0.07868768,1.24E-05,-45.789,-27.3169,-518.54376,68.48411,-42.073067,-4.4727774,12.318007,-17.962887,-7.2952657,0.18370318,-4.930372,4.9677773,-4.2001867,-15.59485,-3.3343902
3,0.051341765,0.01904003,0.073199298,0.44209954,1001.217425,486.962176,28.9436355,-41.569607,0.012006853,0.011902073,-43.824497,-26.898453,-505.48505,77.652504,-12.319293,-25.745045,-16.275156,-17.879744,-3.9012768,4.518138,-7.8630667,-11.864584,-8.149125,-9.814607,-3.2786026
3,0.03211765,0.010731667,0.064044806,0.36898506,883.2089349,548.8443158,24.17873387,-43.08976,0.013291203,-0.004179008,-46.93665,-28.17155,-539.409,53.133682,-11.02716,-11.210452,-12.357067,-21.914175,-4.298202,3.854585,-6.4449363,-2.065901,1.489069,-6.2140126,-3.7033012
3,0.11607272,0.04112715,0.142144816,1.3280789,1562.206196,582.3700129,25.56321767,-35.504097,-0.01487004,-0.020263143,-39.514435,-23.181946,-443.18088,95.72812,-58.982304,4.730957,4.1728606,-44.679947,-0.4994151,6.298506,-20.388235,2.5920851,-0.22458163,-13.85067,6.7302923
3,0.06545806,0.021959553,0.13236051,0.40915343,1597.370534,699.3509862,26.20994481,-42.957073,0.04610019,-0.010885431,-44.13867,-27.327988,-500.40878,93.59364,-74.31002,-14.2485285,12.295853,-31.659601,-6.034078,3.4633286,-19.938986,-1.6326939,0.43063313,-17.17604,-2.816665
3,0.022676097,0.007945947,0.131121301,0.1503419,1454.296044,581.8873703,25.43345634,-45.204514,0.006948416,0.007124375,-51.596622,-30.507557,-588.3481,59.56444,-14.789737,2.6097102,7.540982,-11.410368,-5.0046716,-6.7226887,-12.042957,-1.4635752,-5.410841,-10.932756,-1.2480707
3,0.13387054,0.041898243,0.094700169,2.6312172,1216.233495,543.3731037,26.34075112,-34.523354,0.093676716,0.00894429,-38.514835,-22.95531,-438.23468,68.69435,-21.494778,1.2882456,6.7971826,-21.933868,-12.846219,-5.4191694,-10.031203,-0.17843947,-4.331351,-11.655289,0.54163826
3,0.010309091,0.003931628,0.141618635,0.00916573,1546.148282,599.3767626,27.87956667,-54.904987,-0.07993493,0.07357561,-59.46345,-35.038765,-677.0637,112.13904,-78.464905,-19.391594,8.031721,-34.631428,-0.61854094,9.1779375,-19.472807,1.176363,4.4106336,-16.704418,-2.3530943
3,0.06911487,0.030771337,0.083444355,0.7656674,1062.914091,515.9525788,26.83326397,-38.87492,-0.13827336,0.012347547,-41.80214,-24.793346,-475.39755,85.00687,-37.60169,-8.268967,-1.7939049,-27.297735,-2.3642018,-1.041768,-19.09845,-5.672585,-7.0308166,-12.10519,7.292057
3,0.086964376,0.03309672,0.096220509,2.2982907,1202.597088,524.2831278,25.00485127,-39.463203,0.011587129,-0.001202897,-42.05959,-25.743996,-488.86594,52.583263,-44.065456,-17.35625,3.413726,-20.460876,-11.274097,7.930542,4.719126,0.6759111,-1.8247166,-0.71452296,2.2177143
3,0.079686195,0.03605073,0.091653464,1.798337,1610.904623,576.0350993,29.48479604,-40.176353,0,-3.72E-09,-43.632923,-26.668741,-506.66806,40.736862,-24.138414,-11.564919,-2.5336902,-13.29002,-5.519814,-3.3942537,-6.4522715,2.8263981,3.29702,-0.22830872,4.636845
3,0.006643406,0.002286062,0.110312759,0.006500156,1266.306814,646.9551733,28.57331948,-55.748737,0.008775347,0.069375396,-64.23357,-38.012783,-730.83,74.580956,-19.18327,10.212407,11.097203,-24.997435,-6.8682804,5.8651576,-11.864801,-9.215855,-5.241396,-11.025479,-7.26288
3,0.14985082,0.06797221,0.089801851,2.5774539,1144.711292,582.0261482,30.8603719,-36.12307,0.021014951,0.032158583,-36.42517,-23.997437,-415.3489,107.69244,-43.65687,-26.357843,-14.822985,-43.11635,-16.453112,1.6919775,-12.704798,-5.069299,-1.2741048,-6.0761213,5.8960757
3,0.025841195,0.009838655,0.158707792,0.07561544,1697.920252,749.3884996,25.81318176,-49.805573,-0.1588152,-0.012164448,-52.833385,-31.363518,-607.0863,100.90713,-73.52749,7.758571,5.7853026,-51.6087,10.978507,16.456966,-36.286797,-10.204797,3.1849194,-14.818795,0.98905444
3,0.09930289,0.05124446,0.125895721,1.8101158,1607.097121,666.0852249,28.5446298,-36.36747,0.011382474,-0.012655704,-39.306553,-23.04989,-445.99414,75.85959,-71.043236,-10.195883,11.630846,-16.727985,8.890744,-4.5276265,-20.628279,17.416044,7.371989,-22.483553,-2.3455515
3,0.009651368,0.003923174,0.044601691,0.038566634,800.6299045,479.1677481,24.10541504,-50.27106,0.00720257,0.004426602,-58.955418,-33.51948,-672.9348,47.919254,0.37194985,3.6724672,1.3196712,-12.674558,-6.378085,-1.9551286,-5.965455,-1.501216,0.19082405,-3.305646,-2.283022
3,0.014301609,0.005511658,0.06906467,0.03759438,1290.917036,560.9838685,28.49417705,-53.46532,-0.03022366,0.005559677,-58.625786,-33.98057,-667.3962,65.716,-9.064318,-16.183195,-6.0129657,-14.65688,-16.476826,-9.068851,-2.741631,-0.8334124,-6.677578,-8.557636,-3.09564
3,0.01701894,0.005331454,0.095842172,0.06623768,1197.504146,567.3720026,22.72124243,-46.138134,-0.006712188,0.004330404,-54.079155,-30.718437,-617.138,44.016357,-10.403248,1.174851,5.834857,-8.377765,-3.4863374,-0.13038382,-3.0226521,0.9644431,-1.8859805,-5.6067033,-1.7351794
3,0.006223504,0.002160206,0.047162416,0.01303762,939.82894,387.061068,16.99979045,-54.658806,-0.005530272,-0.01943325,-64.59729,-35.921143,-744.13654,45.749844,-5.03239,2.3132672,6.1757193,-6.218443,-2.6721237,0.22168581,-2.6799448,-0.02031552,-1.7881005,-3.45058,0.9734299
3,0.0295821,0.012995944,0.069950331,0.14824091,963.5987079,585.5378182,26.04853714,-46.210552,-0.01428176,0.064782,-48.37311,-29.85951,-552.5095,106.13317,-30.09287,-19.115973,-2.5225263,-26.386501,-21.115154,-13.771522,-13.867648,-4.791035,-9.836253,-11.691194,-1.1701332
3,0.046131987,0.015505119,0.065772454,0.6632314,895.0369005,380.4004915,24.20030216,-44.32732,-0.03149695,-0.040043753,-50.176968,-28.701992,-570.80774,36.150215,-18.238865,-0.66113603,3.4435406,-12.837504,-3.8495595,0.5122625,-5.0495806,0.6573293,-0.056873247,-4.84007,-0.67711323
3,0.014713447,0.005030801,0.107160587,0.097401746,1205.534692,772.2708061,30.50406821,-44.148937,0.065375455,0.009281166,-52.088333,-29.867157,-605.23663,44.59554,-2.9697053,4.1128364,3.5014265,-10.608167,-3.1708376,2.03841,-3.2556074,-1.365271,-0.35952646,-1.4684565,0.2497872
3,0.04933324,0.022388691,0.054050471,0.44043165,878.9704437,546.0479402,27.56200691,-44.439083,0.001197078,0.001089851,-42.73967,-26.83509,-497.96646,75.99102,-24.859648,-7.0305257,4.265393,-26.6386,-25.63168,-16.938133,-17.940489,-4.954082,-6.540165,-20.484133,-8.980561
3,0.019138446,0.008625737,0.062305347,0.10185771,1081.920428,605.3353201,28.17764458,-45.04704,0.007974623,-0.008850885,-49.619152,-29.816797,-560.04626,61.770634,-6.0620236,-2.4145367,-5.177493,-24.385433,-12.24684,-4.2088547,-14.882321,-9.206702,-1.7372329,-5.8187866,-1.1956202
3,0.09018123,0.035534672,0.100239522,1.1801685,1381.600031,630.6322446,26.90072669,-42.31653,-0.003972797,0.00089942,-42.90819,-26.982256,-485.03442,58.08551,-47.928154,-9.707934,-4.0029235,-37.068756,-2.8967686,12.367762,-19.6866,-14.313744,-0.18107058,-6.8400006,7.092231
3,0.09193038,0.037963446,0.136656065,1.7225931,1508.116441,529.3551282,24.86979121,-38.859837,-0.06232599,-0.024761707,-42.06883,-27.256369,-496.84174,40.424664,-40.636047,-11.32364,4.305726,-21.033323,-14.823595,-3.6618404,-4.4765944,7.838804,13.7026005,10.660464,10.686741
3,0.0432936,0.021793833,0.07220877,0.75287,915.046082,465.9070248,29.14320601,-43.100327,0.0336676,0.009497316,-45.958836,-27.932158,-522.5289,44.972404,-18.517353,-5.055188,-3.4218733,-19.802078,-4.8027024,0.31044865,-13.451698,-8.1093025,-2.277035,-6.759505,-0.86151814
3,0.040170584,0.014243085,0.096067708,0.3186482,1258.690598,554.584582,24.17937893,-43.73235,0.014236006,0.039607827,-47.028873,-28.389696,-537.65924,64.24457,-33.021976,-6.509652,-0.6005261,-26.829166,-4.271242,6.896458,-10.924979,-6.183951,-2.1535714,-8.675207,-2.832069
3,0.038954582,0.017425055,0.123460782,0.3296028,1328.989107,528.0815247,26.94348408,-40.427715,-0.012272584,-0.026381444,-46.548096,-26.669153,-528.60516,64.00231,-35.548923,12.815332,17.27579,-16.485697,3.1682034,-1.9694039,-18.880049,1.1339878,-4.6591067,-17.966105,0.15860839
3,0.07401102,0.027165117,0.080779827,1.9773805,1045.298532,413.0497778,24.1484221,-41.65892,0.001177381,0.000290711,-43.85122,-27.090132,-513.5237,54.19264,-36.00772,-22.794392,-3.0652277,-15.520838,-6.8297524,5.7284284,1.3801455,-0.4763148,-1.3464681,-2.5727572,-0.7300551
3,0.023386586,0.006543987,0.061025391,0.13260362,1206.006218,718.6882884,17.33652017,-45.11192,0.17855532,0.028402233,-53.545837,-30.08504,-616.94543,50.034447,-10.866515,4.5741153,8.237997,-6.595896,2.730665,2.165962,-7.2527304,-1.3601329,-2.7572875,-7.3180933,-1.1021527
3,0.11319079,0.042278446,0.097969914,1.7382619,1232.075025,590.3359593,23.84536421,-36.86119,0.10371078,0.020861503,-39.689697,-23.839083,-452.15686,86.14321,-45.301144,-2.553401,-0.1362612,-38.26064,-3.2523663,8.852542,-13.995857,-2.1347282,-2.2069788,-14.128643,-0.0642777
3,0.013229068,0.005267449,0.064847763,0.16526297,890.5806953,379.9840787,26.18919576,-45.014545,0.022317702,-0.00500576,-49.35942,-29.64249,-583.36523,21.350044,-8.557224,-3.4999025,-0.69201344,-5.0756264,1.4159443,2.3077407,-3.3301344,-1.1008191,-0.47399604,-3.2779,-0.8899285
3,0.061957985,0.019497627,0.115842301,0.3327029,1509.736175,645.5068094,26.29195638,-46.464306,-7.29E-09,-4.07E-09,-47.70323,-29.149347,-538.0569,66.55761,-85.047424,-12.57204,14.721159,-33.16062,-3.245652,8.419241,-25.319925,-7.1687603,9.482848,-5.686435,7.0409083
3,0.032271244,0.01328424,0.087221259,0.56453884,1186.258437,580.134058,27.52723279,-39.658463,-0.04852046,0.006540706,-42.795856,-26.108232,-493.85544,42.531155,-27.96615,-14.080071,3.3846729,-6.026266,-4.508225,-3.7764022,-4.0593963,4.929068,0.88570076,-8.484006,-4.5346856
3,0.019451419,0.007090765,0.080482331,0.16402556,963.3511688,550.8876731,28.43618299,-45.5664,0.02263175,0.055701066,-51.138645,-30.781963,-596.9897,49.65592,-16.133945,-4.478376,3.8901663,-6.3611765,1.0475827,-0.5522342,-7.5720305,-0.34324056,-3.3131614,-9.63581,-1.5772038
3,0.045999225,0.024169426,0.068563925,0.5842604,1070.948304,651.746237,28.25403423,-44.522007,0.076350056,0.009926459,-45.443214,-27.332504,-520.5438,67.15462,-33.51281,-12.725027,-0.8101584,-24.505787,-10.729454,-0.1272797,-13.9297085,-13.5253105,-8.579855,-6.817992,-0.13357739
3,0.06321397,0.026594685,0.134477622,0.539369,1466.439458,770.2236443,31.36423416,-44.950863,0.03971601,0.029590162,-46.455116,-30.978085,-533.7016,71.79747,-50.052753,-14.706396,-10.288608,-48.42471,-15.667874,1.1431184,-26.311981,-7.0711184,22.357973,14.592967,11.97235
3,0.10277112,0.0444102,0.127114808,1.2799835,1615.944923,693.363332,28.77905684,-34.37962,-0.073831536,-0.011111416,-38.7374,-21.327734,-447.2409,96.92318,-68.97924,10.825113,23.996,-32.99186,1.3540397,4.650294,-25.437775,-0.73779035,0.4596889,-14.545243,4.7894216
3,0.057141267,0.0217812,0.054920323,0.7393084,910.2463547,485.4384609,26.12311383,-40.421078,0.019823996,0.010105456,-44.742992,-26.652298,-517.7061,48.89245,-24.828123,-5.165075,3.5437086,-15.285101,-3.7009165,4.761765,-3.8603337,-1.7072829,-1.9115754,-6.150751,-2.3565276
3,0.013029962,0.00507505,0.098454962,0.03037883,1113.883359,525.6620045,25.90580013,-46.393433,-0.053998362,-0.001068262,-53.993534,-31.78001,-616.6935,81.16039,-44.30696,0.11863779,9.544231,-21.81254,3.595796,3.966704,-11.838268,6.9831123,-1.2019205,-15.442211,2.8119648
3,0.060325112,0.031502176,0.054571089,0.7358581,874.4414953,597.4906129,31.07316662,-38.394905,0.002429229,-0.009845496,-43.02486,-26.108501,-486.60162,68.00828,-28.601898,1.3222017,5.690188,-28.915277,-14.149909,-3.2830944,-16.442616,-9.846335,-2.7645087,1.9191717,14.531634
3,0.08953253,0.031791437,0.100647786,1.0891953,1209.363163,551.1102761,28.15389922,-39.689198,0.05221967,-0.001573509,-42.522827,-25.737375,-488.95126,75.36855,-40.126198,-15.129479,1.9341123,-21.903059,-8.255349,-2.0619407,-14.46946,-0.8792103,5.711923,-5.226354,-1.9718809
3,0.015385853,0.005051446,0.099328047,0.030737609,1380.717187,629.9064111,25.50176898,-49.32722,-0.038370904,0.01952056,-53.438755,-32.32773,-610.1893,72.93878,-35.741924,-11.995362,1.9445658,-21.881084,-11.75363,-5.3969026,-9.080673,1.6506126,-2.6973145,-8.952427,-0.09921392
3,0.016752947,0.006607904,0.074373965,0.07358077,1097.241312,576.1445384,24.73353449,-46.443016,0.061554402,0.006382845,-49.98455,-30.022703,-588.3627,49.36561,-27.442778,-6.237235,1.2735087,-16.837301,-2.3673074,4.033438,-6.4278154,-2.6834116,-2.8547795,-5.7823367,0.5638546
3,0.025132209,0.008784447,0.081943997,0.08969608,1127.470608,653.7788584,27.53537958,-45.840965,0.10715642,0.010962592,-48.316437,-30.806616,-559.9663,107.64446,-41.280373,-21.34809,-5.1468954,-29.983852,1.1219705,16.313728,-14.8835745,-13.322668,-1.6491579,-15.798539,-17.633327
3,0.00823886,0.002820094,0.128763969,0.014351769,1494.126644,567.8244661,26.5135706,-56.853016,-0.07962897,-0.027337637,-60.1166,-37.28318,-687.58954,61.714043,-45.158077,-21.887094,3.8449416,-12.169843,-9.219477,-8.797137,-9.492823,9.202135,4.925774,-15.640176,-8.821977
